country,province,citycode,city,district,location,long,lat,date,address
中国,上海市,021,上海市,长宁区,"121.421034,31.215094",121.421034,31.215094,2022-04-08,上海市安化路470弄
中国,上海市,021,上海市,长宁区,"121.387377,31.204787",121.387377,31.204787,2022-04-08,上海市安龙路500号
中国,上海市,021,上海市,长宁区,"121.419994,31.201236",121.419994,31.201236,2022-04-08,上海市安顺路139弄
中国,上海市,021,上海市,长宁区,"121.418478,31.201679",121.418478,31.201679,2022-04-08,上海市安顺路144号
中国,上海市,021,上海市,长宁区,"121.418265,31.201294",121.418265,31.201294,2022-04-08,上海市安顺路179号
中国,上海市,021,上海市,长宁区,"121.417917,31.200415",121.417917,31.200415,2022-04-08,上海市安顺路181弄
中国,上海市,021,上海市,长宁区,"121.417704,31.201206",121.417704,31.201206,2022-04-08,上海市安顺路191号
中国,上海市,021,上海市,长宁区,"121.416401,31.201001",121.416401,31.201001,2022-04-08,上海市安顺路213弄
中国,上海市,021,上海市,长宁区,"121.416904,31.200652",121.416904,31.200652,2022-04-08,上海市安顺路231弄
中国,上海市,021,上海市,长宁区,"121.415123,31.201521",121.415123,31.201521,2022-04-08,上海市安顺路240弄
中国,上海市,021,上海市,长宁区,"121.414509,31.200016",121.414509,31.200016,2022-04-08,上海市安顺路255弄
中国,上海市,021,上海市,长宁区,"121.411797,31.199783",121.411797,31.199783,2022-04-08,上海市安顺路285号
中国,上海市,021,上海市,长宁区,"121.408120,31.200510",121.408120,31.200510,2022-04-08,上海市安顺路389号
中国,上海市,021,上海市,长宁区,"121.421867,31.199834",121.421867,31.199834,2022-04-08,上海市安顺路89弄
中国,上海市,021,上海市,长宁区,"121.425243,31.217415",121.425243,31.217415,2022-04-08,上海市安西路380号
中国,上海市,021,上海市,长宁区,"121.372449,31.213268",121.372449,31.213268,2022-04-08,上海市北渔路116弄
中国,上海市,021,上海市,长宁区,"121.372209,31.219139",121.372209,31.219139,2022-04-08,上海市北渔路11号
中国,上海市,021,上海市,长宁区,"121.370529,31.213855",121.370529,31.213855,2022-04-08,上海市北渔路125弄
