,country,province,citycode,city,district,location,long,lat,date,address
1060,中国,上海市,021,上海市,静安区,"121.430736,31.231034",121.430736,31.231034,2022-04-01,上海市长寿路999弄
1061,中国,上海市,021,上海市,静安区,"121.437976,31.227047",121.437976,31.227047,2022-04-01,上海市武宁南路88弄
1062,中国,上海市,021,上海市,静安区,"121.438832,31.232116",121.438832,31.232116,2022-04-01,上海市延平路340弄
1063,中国,上海市,021,上海市,静安区,"121.448058,31.309308",121.448058,31.309308,2022-04-01,上海市闻喜路930弄
1064,中国,上海市,021,上海市,虹口区,"121.467810,31.270070",121.467810,31.270070,2022-04-01,上海市西宝兴路940号
1065,中国,上海市,021,上海市,静安区,"121.447772,31.216710",121.447772,31.216710,2022-04-01,上海市常熟路104弄
1066,中国,上海市,021,上海市,静安区,"121.466852,31.317966",121.466852,31.317966,2022-04-01,上海市江杨南路466弄
1067,中国,上海市,021,上海市,静安区,"121.467740,31.269446",121.467740,31.269446,2022-04-01,上海市西宝兴路922弄
1068,中国,上海市,021,上海市,静安区,"121.476242,31.259140",121.476242,31.259140,2022-04-01,上海市宝通路389号
1069,中国,上海市,021,上海市,静安区,"121.452015,31.313327",121.452015,31.313327,2022-04-01,上海市汾西路739号
1070,中国,上海市,021,上海市,静安区,"121.470802,31.259728",121.470802,31.259728,2022-04-01,上海市芷江中路373号
1071,中国,上海市,021,上海市,静安区,"121.471358,31.259963",121.471358,31.259963,2022-04-01,上海市芷江中路361号
1072,中国,上海市,021,上海市,静安区,"121.470529,31.258776",121.470529,31.258776,2022-04-01,上海市通阁路135弄
1073,中国,上海市,021,上海市,虹口区,"121.460368,31.261664",121.460368,31.261664,2022-04-01,上海市共和新路1158号
1074,中国,上海市,021,上海市,静安区,"121.470506,31.260346",121.470506,31.260346,2022-04-01,上海市通阁路188号
1075,中国,上海市,021,上海市,静安区,"121.458240,31.236435",121.458240,31.236435,2022-04-01,上海市武定路650弄
1076,中国,上海市,021,上海市,静安区,"121.433180,31.275527",121.433180,31.275527,2022-04-01,上海市运城路588号
1077,中国,上海市,021,上海市,静安区,"121.457676,31.262000",121.457676,31.262000,2022-04-01,上海市中山北路805弄
1078,中国,上海市,021,上海市,静安区,"121.460907,31.225397",121.460907,31.225397,2022-04-01,上海市茂名北路90弄
1079,中国,上海市,021,上海市,静安区,"121.442910,31.224260",121.442910,31.224260,2022-04-01,上海市万航渡路92号
1080,中国,上海市,021,上海市,静安区,"121.444541,31.303503",121.444541,31.303503,2022-04-01,上海市场中路2600弄
1081,中国,上海市,021,上海市,静安区,"121.470000,31.244197",121.470000,31.244197,2022-04-01,上海市晋元路237号
1082,中国,上海市,021,上海市,宝山区,"121.429573,31.300779",121.429573,31.300779,2022-04-01,上海市少年村路535号
1083,中国,上海市,021,上海市,静安区,"121.441194,31.231086",121.441194,31.231086,2022-04-01,上海市康定路501弄
1084,中国,上海市,021,上海市,静安区,"121.455578,31.232501",121.455578,31.232501,2022-04-01,上海市新闸路1550弄
